Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
18756	-2100.024	-2253.477	153.4535	0.127447	0.0135154	0.00482661	0.0399733	0.0772844	0.0335719	0.0286159	0.00146393	0.000351113	0.0363564	0.0091965	0.034013	0.0170365	0.0419867	0.0340539	0.0535887	0.0413466	0.0138164	0.000582176	0.00956239	0.0818003	0.0103427	0.000902287	0.00330743	0.00307043	0.00199697	0.00646176	0.000673382	0.000827662	0.00155781	0.00104119	0.00530767	0.00293607	0.0114701	0.00480184	0.00545624	0.00291956	0.00163583	0.00383929	0.00616628	0.0188652	0.00138308	0.00616589	0.0134006	0.00872637	0.00890463	0.0535601	0.0132222	0.0150125	0.0114353	0.0182203	0.0225301	0.0145606	0.00590715	0.00290344	0.0111571	0.00998867	0.00847849	0.010611	0.00399924	0.0255693	0.00336383	0.000176116	0.00117429	0.0260467	0.00932622	0.0224758	0.0008845	0.00624422	0.0239116	0.00223247	0.000591717	0.00279465	0.00350332	0.00639629	0.0204392	0.00314828	0.00184088	0.000120118	0.0605866	0.0123549	0.0124784	0.0310772	0.00302389	0.000840521	0.0390169	0.0240118	0.000489056	0.00547116	0.00688742	0.00125877	0.2587732	1.741227	0.0804157	0.292504	0.681464	1.46743	3.41875	12.4354	1.822528	6.728777	0.0915649	0.00971021	0.00346771	0.0287191	0.0555255	0.02412	0.0205593	0.00105177	0.000252259	0.0261205	0.00660729	0.0244369	0.01224	0.0301656	0.0244663	0.0385012	0.0297057	0.00992647	0.000418269	0.00687017	0.05877	0.00743078	0.000648255	0.00237624	0.00220597	0.00143474	0.0046425	0.000483796	0.000594639	0.00111922	0.000748049	0.00381333	0.00210944	0.0082408	0.00344992	0.00392008	0.00209758	0.00117528	0.00275837	0.00443021	0.0135539	0.000993684	0.00442993	0.00962776	0.00626953	0.0063976	0.0384806	0.0094996	0.0107858	0.00821575	0.0130905	0.0161869	0.0104612	0.00424404	0.002086	0.00801591	0.00717643	0.00609144	0.00762353	0.00287328	0.0183704	0.00241677	0.000126532	0.000843677	0.0187134	0.00670049	0.0161479	0.000635475	0.0044862	0.0171795	0.00160394	0.000425124	0.00200783	0.00251698	0.00459546	0.0146847	0.00226191	0.00132259	8.62995e-05	0.0435289	0.00887649	0.00896519	0.0223277	0.00217254	0.000603879	0.028032	0.0172514	0.000351366	0.0039308	0.00494832	0.000904375	0.738693	0.261307	0.7386933	1.391871
18792	-2082.644	-2235.285	152.6401	0.0867312	0.00461478	0.034029	0.0192525	0.0473584	0.054791	0.0685961	0.00311855	0.00120594	0.0396594	0.0129902	0.0714212	0.0251866	0.0168519	0.0335018	0.0571716	0.103481	0.0300063	0.000797559	0.0285216	0.12961	0.0425618	0.00416626	0.00628002	0.00489404	0.000550174	0.00278722	0.00208442	0.000779781	0.00199454	0.000622255	4.46161e-05	0.00251517	0.0168728	0.00561776	0.013007	0.0109417	0.00512003	0.00266464	0.0225159	0.0232669	0.0126229	0.00679974	0.0309163	0.00124596	0.0166523	0.0963454	0.0111602	0.0291486	0.00447977	0.0204522	0.0128104	0.00382019	0.00193652	0.0137522	0.0231505	0.000164497	0.00938063	0.0156238	0.00362919	0.0125577	0.00299249	0.0160756	0.00929233	0.0667961	0.0127773	0.000573663	0.0463461	0.0910049	0.015455	0.00129085	0.00112508	0.033775	0.00479178	0.0259144	0.00182604	0.0156505	0.0590918	0.0271349	0.0582505	0.0250952	0.00668303	0.0202327	0.00333163	0.0150518	0.00412683	0.00901466	0.0249956	0.0154521	0.0754367	0.108912	0.2415793	1.758421	0.140864	0.384474	0.742141	1.34745	2.60095	7.09906	1.417187	7.278857	0.0400916	0.00213319	0.0157299	0.00889945	0.0218914	0.0253271	0.0317086	0.00144155	0.000557445	0.0183326	0.00600474	0.0330145	0.0116425	0.00778981	0.0154862	0.0264276	0.0478343	0.0138704	0.000368672	0.0131841	0.0599122	0.0196742	0.00192585	0.00290294	0.00226227	0.000254318	0.00128839	0.000963523	0.000360454	0.000921977	0.000287638	2.06238e-05	0.00116264	0.00779945	0.00259681	0.00601248	0.00505779	0.00236673	0.00123173	0.010408	0.0107551	0.00583493	0.00314318	0.0142911	0.000575946	0.00769752	0.0445357	0.00515879	0.013474	0.00207077	0.00945405	0.00592161	0.00176588	0.000895157	0.00635695	0.0107013	7.6039e-05	0.0043362	0.0072221	0.0016776	0.00580478	0.00138328	0.00743094	0.00429538	0.0308765	0.0059063	0.000265176	0.0214235	0.0420671	0.00714407	0.000596695	0.000520069	0.0156125	0.002215	0.0119789	0.000844086	0.00723445	0.0273152	0.0125431	0.0269263	0.0116003	0.00308923	0.00935256	0.00154005	0.00695772	0.00190763	0.00416703	0.0115542	0.00714275	0.0348706	0.0503448	0.709968	0.290032	0.7099684	2.16333
18828	-2089.232	-2241.021	151.789	0.16916	0.00485447	0.0604723	0.0515191	0.0703133	0.0812122	0.0652184	0.00413662	0.00207754	0.0292517	0.0533979	0.0979331	0.0290428	0.00299898	0.0472691	0.0700651	0.140817	0.0364973	0.0070319	0.063199	0.133935	0.032399	0.00423844	0.0254848	0.0104127	0.000385059	0.00802905	0.00346055	0.000496593	0.00172703	0.0067048	0.00215222	0.00349755	0.0364057	0.00923672	0.0139133	0.00895211	0.00214183	0.00850247	0.0228446	0.0289284	0.0156338	0.00622772	0.0198889	0.0119608	0.0350752	0.0978073	0.0295287	0.0248337	0.00765998	0.0115568	0.00533794	0.00491283	0.0065691	0.0839541	0.00496142	0.00451618	0.0239598	0.0254306	0.00676879	0.0711039	0.00220286	0.0126434	0.01375	0.0821265	0.017749	2.40363e-05	0.000175814	0.162947	0.032523	0.00294091	0.00291663	0.0127557	0.00422773	0.0373832	0.00303072	0.0195644	0.108265	0.00161111	0.0451972	0.0688442	0.0250205	0.0343546	0.012161	0.0217213	0.000958369	0.0339635	0.0560861	0.00896668	0.0970871	0.07217	0.2786969	1.721303	0.174629	0.426951	0.766805	1.30411	2.34219	5.72644	1.261823	6.176254	0.0575107	0.00165041	0.0205592	0.0175153	0.023905	0.0276103	0.0221728	0.00140636	0.000706318	0.00994492	0.0181541	0.0332951	0.0098739	0.00101959	0.0160704	0.0238206	0.0478745	0.0124083	0.00239069	0.0214863	0.0455348	0.0110149	0.00144097	0.00866427	0.00354007	0.000130911	0.0027297	0.00117651	0.000168831	0.000587152	0.00227948	0.000731706	0.00118909	0.0123771	0.00314028	0.00473021	0.00304352	0.000728173	0.00289065	0.00776664	0.009835	0.00531513	0.00211728	0.00676177	0.00406639	0.0119248	0.0332523	0.0100391	0.00844289	0.00260422	0.00392905	0.00181478	0.00167025	0.00223335	0.0285425	0.00168677	0.0015354	0.0081458	0.00864583	0.00230124	0.0241737	0.000748922	0.00429846	0.00467469	0.0279212	0.00603426	8.17182e-06	5.97729e-05	0.0553985	0.0110571	0.000999845	0.000991589	0.00433664	0.00143733	0.0127095	0.00103038	0.00665147	0.0368077	0.00054774	0.015366	0.0234055	0.00850641	0.0116798	0.00413445	0.00738477	0.000325824	0.0115468	0.019068	0.00304847	0.0330074	0.0245362	0.735431	0.264569	0.735431	2.94137
18864	-2085.913	-2239.427	153.5135	0.21668	0.00696646	0.0212718	0.0233213	0.0232693	0.0246148	0.0380335	0.00195038	0.000316176	0.024005	0.0142344	0.0656321	0.0331545	0.000360293	0.0334513	0.0321613	0.0479462	0.020209	0.000317077	0.00786357	0.0464953	0.00783873	0.00727455	0.00185264	0.00123509	0.000654493	0.00224734	0.0036841	0.00221308	0.000527106	0.0009573	0.00191193	0.00105468	0.0267461	0.0140081	0.00537526	0.00817544	0.00367255	0.00886504	0.014106	0.0149276	0.00126838	0.00777494	0.0190608	0.00877768	0.0104501	0.0581945	0.018298	0.00657742	0.00501536	0.0103547	0.00405714	0.00692424	0.000403947	0.0143533	0.0121733	7.08798e-05	0.0038753	0.0157774	0.00195371	0.0248873	0.00218248	0.0238124	0.00899863	0.0430537	0.0111501	0.00133795	0.0316947	0.0581058	0.00753023	0.000638719	0.00140472	0.0213373	0.00300518	0.0715891	0.00181458	0.0082709	0.0446969	0.00975972	0.0712303	0.0174248	0.0143757	0.00858442	0.00296622	0.00837563	0.00145721	0.0188027	0.0398233	0.00340704	0.027332	0.0280951	0.3018426	1.698157	0.0950625	0.317375	0.699036	1.43054	3.15085	10.5194	1.70154	5.62597	0.132763	0.00426844	0.0130335	0.0142893	0.0142574	0.0150818	0.0233036	0.00119502	0.000193725	0.0147082	0.00872157	0.0402136	0.0203142	0.000220756	0.020496	0.0197056	0.0293773	0.0123823	0.000194277	0.00481811	0.0284882	0.00480288	0.0044572	0.00113513	0.000756753	0.000401016	0.00137698	0.00225729	0.00135598	0.000322964	0.00058655	0.00117147	0.000646215	0.0163877	0.00858292	0.00329349	0.0050092	0.00225022	0.00543172	0.0086429	0.00914635	0.000777152	0.0047638	0.0116788	0.00537819	0.00640292	0.0356565	0.0112114	0.00403006	0.00307297	0.00634446	0.00248586	0.00424257	0.000247503	0.00879442	0.00745875	4.34289e-05	0.00237444	0.00966701	0.00119706	0.0152488	0.00133724	0.0145902	0.00551357	0.0263795	0.00683182	0.000819781	0.0194198	0.0356021	0.00461386	0.000391351	0.000860692	0.0130737	0.00184131	0.0438635	0.00111182	0.00506768	0.0273863	0.0059799	0.0436437	0.0106764	0.00880818	0.00525978	0.00181744	0.00513185	0.000892849	0.0115206	0.0244003	0.00208754	0.0167466	0.0172142	0.730829	0.269171	0.7308291	1.632087
18900	-2081.239	-2233.939	152.6997	0.280947	0.00195415	0.018789	0.0212523	0.0321792	0.0347327	0.0650751	0.00185299	0.0019268	0.0279163	0.0408015	0.0645924	0.0497971	0.00148363	0.0464357	0.0235073	0.077672	0.022365	0.00169238	0.0122409	0.101062	0.0416815	0.00127786	0.00590312	0.00510599	0.00160915	0.00072215	0.00106052	0.000326467	0.000574036	0.00352775	0.00553036	0.00204412	0.0131052	0.00477941	0.00548521	0.00297775	0.00204828	0.00346001	0.0162849	0.00516885	0.00659138	0.00774927	0.0264966	0.0116987	0.0163919	0.0937048	0.0145986	0.00580511	0.0068193	0.0155094	0.0021084	0.00284778	0.000203891	0.0131506	0.0121312	0.000228655	0.00194039	0.0176871	0.000970911	0.027748	0.00433259	0.00447214	0.00720888	0.12003	0.0156491	0.00085026	0.0066442	0.0703443	0.005157	0.0043021	0.0110337	0.0113472	0.0135559	0.0591062	0.00597382	0.00901909	0.0739673	0.0280034	0.0169901	0.0193158	0.00508001	0.00228623	0.00605517	0.00494288	0.00113994	0.0217344	0.0243376	0.00455082	0.0690967	0.0666339	0.2626993	1.737301	0.0945815	0.316591	0.698497	1.43165	3.15865	10.5729	1.705209	6.613267	0.138501	0.00096335	0.00926257	0.0104769	0.0158636	0.0171224	0.0320805	0.000913479	0.000949871	0.0137621	0.0201142	0.0318426	0.0245489	0.000731397	0.0228917	0.0115886	0.0382905	0.0110255	0.000834306	0.00603447	0.0498213	0.020548	0.000629958	0.0029101	0.00251714	0.000793273	0.000356004	0.000522812	0.000160941	0.000282987	0.0017391	0.00272634	0.00100771	0.00646055	0.00235614	0.00270408	0.00146796	0.00100975	0.00170571	0.0080281	0.00254812	0.0032494	0.00382021	0.0130622	0.00576719	0.00808081	0.0461943	0.00719677	0.00286179	0.00336176	0.00764578	0.00103939	0.00140389	0.000100513	0.00648294	0.00598038	0.000112722	0.000956569	0.00871936	0.000478637	0.0136791	0.00213587	0.00220466	0.00355382	0.0591723	0.00771464	0.000419159	0.00327544	0.0346781	0.00254228	0.00212084	0.00543935	0.00559392	0.00668273	0.029138	0.00294496	0.00444621	0.0364642	0.013805	0.00837574	0.00952225	0.00250433	0.00112706	0.00298506	0.00243673	0.000561965	0.0107146	0.0119979	0.00224345	0.0340631	0.032849	0.7128	0.2872	0.7127997	2.028492
18936	-2093.388	-2243.718	150.3302	0.361902	0.0363936	0.0644471	0.0428693	0.0585736	0.0851664	0.136523	0.0256654	0.00644481	0.0668222	0.0572975	0.0904075	0.0182003	0.0129577	0.0530685	0.11432	0.123208	0.0682671	0.00684404	0.0351779	0.209957	0.0692109	0.00604816	0.0084327	0.00641456	0.0014236	0.00625519	0.00352199	0.00139741	0.00402007	0.00262621	0.0141619	0.00475365	0.0444428	0.012144	0.0175622	0.0224178	0.0181309	0.0400736	0.0311163	0.0460455	0.00139866	0.0254042	0.0433904	0.0270838	0.0402879	0.10203	0.0371084	0.0439805	0.0167429	0.0819795	0.00533804	0.00864087	0.00740427	0.0641089	0.0579954	0.00204287	0.0139207	0.0382492	0.00531262	0.0155788	0.0253519	0.0252741	0.0402258	0.136327	0.0364272	0.00283975	0.0245418	0.0878198	0.0164943	0.00784163	0.018344	0.0661458	0.00500722	0.0944519	0.00642435	0.0219297	0.116287	0.120577	0.0478484	0.0949551	0.0431524	0.0137105	0.00773978	0.0255672	0.00199338	0.0419923	0.0403724	0.00611576	0.126953	0.0560713	0.3187135	1.681286	0.223939	0.48201	0.796378	1.25568	2.07464	4.46551	1.081988	5.275228	0.0897687	0.00902734	0.0159859	0.0106336	0.014529	0.0211253	0.0338641	0.00636623	0.00159862	0.0165751	0.0142125	0.0224253	0.00451454	0.00321412	0.0131635	0.0283568	0.0305613	0.0169335	0.00169764	0.00872578	0.0520793	0.0171676	0.00150023	0.00209171	0.00159111	0.000353119	0.00155158	0.000873619	0.000346623	0.000997167	0.000651423	0.00351281	0.00117913	0.0110239	0.00301228	0.00435626	0.00556068	0.00449731	0.00994014	0.0077183	0.0114215	0.000346934	0.00630143	0.0107629	0.00671807	0.00999329	0.0253082	0.00920464	0.0109092	0.00415303	0.0203348	0.00132409	0.00214334	0.00183661	0.015902	0.0143856	0.000506727	0.00345298	0.0094876	0.00131778	0.00386427	0.00628847	0.00626917	0.00997791	0.0338156	0.00903566	0.000704392	0.00608752	0.0217835	0.00409137	0.0019451	0.00455019	0.0164073	0.00124203	0.0234285	0.00159354	0.00543959	0.0288448	0.0299088	0.0118687	0.0235534	0.0107038	0.00340086	0.00191983	0.00634187	0.000494452	0.0104161	0.0100143	0.001517	0.0314902	0.0139083	0.835075	0.164925	0.8350748	4.031492
18972	-2076.758	-2228.256	151.4975	0.210029	0.0248168	0.0599904	0.0273489	0.100316	0.0601757	0.0591833	0.00148905	0.00754458	0.0669901	0.0424132	0.0927203	0.033762	0.0335212	0.0706793	0.104778	0.130343	0.0540845	0.0113589	0.0173278	0.207355	0.0385158	0.0031194	0.00880335	0.0112066	0.0022461	0.000171016	0.00354937	0.00813842	0.001732	0.000359877	0.00342494	0.00337093	0.0190993	0.00763026	0.03418	0.00929935	0.00982566	0.0177516	0.017416	0.0470191	0.00229803	0.00736884	0.0274907	0.00573773	0.0259602	0.0969895	0.0219629	0.0168161	0.00151944	0.0414599	0.023243	0.0011603	0.00536757	0.0274485	0.0513201	0.00110171	0.00453342	0.00576483	0.00290991	0.0244699	0.00442144	0.0174016	0.00927066	0.104843	0.0602781	0.00216344	0.0635101	0.0873916	0.00685074	0.0038367	0.00497881	0.0408517	0.00404283	0.0971511	0.00238553	0.0154059	0.114873	0.0593976	0.0518264	0.04886	0.0335392	0.00688639	0.0074715	0.00922152	0.0038132	0.0156531	0.0148978	0.0120359	0.0299355	0.0733991	0.2885214	1.711479	0.142982	0.387284	0.743828	1.3444	2.58209	6.99387	1.406394	5.931894	0.0685337	0.00809789	0.0195753	0.00892413	0.0327336	0.0196357	0.0193119	0.000485888	0.00246185	0.0218593	0.0138397	0.0302552	0.0110168	0.0109382	0.0230631	0.0341897	0.0425319	0.0176481	0.00370648	0.00565419	0.0676614	0.012568	0.00101788	0.00287259	0.00365678	0.000732919	5.58035e-05	0.00115818	0.00265562	0.000565162	0.00011743	0.00111758	0.00109996	0.00623224	0.0024898	0.0111532	0.00303444	0.00320618	0.00579245	0.00568296	0.0153427	0.000749863	0.0024045	0.00897041	0.00187226	0.00847098	0.0316483	0.00716665	0.0054872	0.000495804	0.0135287	0.00758433	0.000378615	0.00175147	0.00895664	0.0167461	0.000359494	0.00147929	0.0018811	0.000949524	0.00798469	0.00144274	0.00567827	0.00302508	0.034211	0.0196691	0.000705944	0.0207238	0.0285165	0.00223544	0.00125194	0.00162462	0.0133302	0.0013192	0.0317011	0.000778416	0.00502706	0.0374837	0.0193818	0.0169113	0.0159433	0.010944	0.00224708	0.002438	0.00300904	0.00124427	0.00510771	0.00486126	0.00392739	0.00976816	0.0239506	0.704707	0.295293	0.7047068	3.064602
19008	-2100.693	-2253.106	152.4134	0.166871	0.0258064	0.0166968	0.0434444	0.0400266	0.0588356	0.0387626	0.0121138	0.0100249	0.0471565	0.0412752	0.0684714	0.0510441	0.0255724	0.0424691	0.130772	0.0608065	0.0228257	0.00191081	0.0297564	0.146155	0.0120219	0.00226832	0.00649718	0.00138996	0.0034933	0.000507091	0.00149815	0.00300394	0.00254758	0.000242825	0.00582893	0.00124734	0.0212817	0.00917156	0.0117884	0.00567821	0.00092571	0.00890962	0.0171754	0.0139246	0.0120803	0.00385411	0.0210724	0.0131543	0.0165205	0.0890525	0.000557641	0.0170432	0.017794	0.000793176	0.0256622	0.0039087	0.0228694	0.0158653	0.0132679	0.000240891	0.0013264	0.0200977	0.0926709	0.0338897	0.000382811	0.00298729	0.0016084	0.00339356	0.0334622	0.0504423	0.0288642	0.000842516	0.00994477	0.0136041	0.0230277	0.00290715	0.00679986	0.094152	0.0249761	0.0196619	0.00169194	0.00879269	0.00141897	0.0655835	0.00534364	0.0176521	0.0494655	0.0582143	0.0589193	0.00173717	0.0170244	0.0010598	0.00712881	0.00386476	0.2474514	1.752549	0.116331	0.350217	0.720844	1.38726	2.85537	8.59617	1.55555	7.082395	0.0742682	0.0114855	0.00743112	0.0193355	0.0178143	0.0261855	0.0172518	0.00539141	0.0044617	0.0209876	0.0183701	0.0304741	0.0227178	0.0113813	0.0189014	0.0582018	0.0270627	0.0101589	0.000850428	0.0132435	0.0650481	0.00535051	0.00100954	0.00289165	0.000618619	0.00155474	0.000225687	0.000666773	0.00133694	0.00113383	0.000108072	0.00259424	0.000555146	0.00947167	0.00408192	0.00524659	0.00252716	0.000411999	0.00396534	0.00764413	0.00619731	0.00537648	0.00171532	0.00937855	0.00585451	0.00735267	0.039634	0.000248185	0.00758529	0.00791945	0.000353013	0.0114213	0.00173961	0.0101783	0.00706106	0.00590506	0.000107212	0.000590331	0.00894472	0.0412443	0.0150831	0.000170375	0.00132953	0.000715838	0.00151035	0.0148928	0.02245	0.0128464	0.000374972	0.00442605	0.00605468	0.0102488	0.00129386	0.00302636	0.0419036	0.0111159	0.00875077	0.000753021	0.0039133	0.000631532	0.0291887	0.00237826	0.00785629	0.0220153	0.025909	0.0262228	0.000773152	0.00757692	0.000471677	0.00317277	0.00172006	0.779551	0.220449	0.7795505	2.246875
19044	-2102.899	-2256.34	153.441	0.0440901	0.00768541	0.00516962	0.0246023	0.0320654	0.0368502	0.0438484	0.0036548	0.00116931	0.0271222	0.0268695	0.0283775	0.0648981	0.0309343	0.0430719	0.0200604	0.0670914	0.0160236	0.000977103	0.0146607	0.0925198	0.00409318	0.000598909	0.00150866	0.00077489	0.0017025	0.000198609	0.00205071	0.00476986	0.00236229	0.000765264	0.00274014	0.00246598	0.00756964	0.005199	0.00716366	0.0067017	0.00325505	0.00626129	0.00940742	0.0141691	0.00169814	0.0145364	0.0158546	0.020943	0.00995332	0.0392282	0.000148196	0.00176706	0.0236893	0.00246557	0.00642371	0.00186222	0.00731734	0.0135144	0.00824474	0.0130435	0.0288116	0.0165551	0.0570136	0.0131562	0.00196621	0.0116772	0.000540343	0.0235496	0.0119933	0.011538	0.00636052	0.00125909	0.0024521	0.00345461	0.00719919	0.00122157	0.00208614	0.0451334	0.017249	0.00700704	0.00070362	0.0338531	0.00275289	0.0341708	0.0151122	0.00693336	0.0100541	0.0179124	0.0392234	0.00285139	0.00851021	0.00397276	0.00177002	0.00113033	0.2533759	1.746624	0.0765353	0.285533	0.676355	1.47851	3.50222	13.0659	1.858289	6.893409	0.0327719	0.00571251	0.00384254	0.0182867	0.023834	0.0273905	0.0325922	0.00271659	0.000869139	0.0201597	0.0199719	0.0210928	0.0482383	0.0229933	0.032015	0.0149108	0.0498686	0.0119102	0.000726274	0.0108972	0.0687693	0.00304243	0.000445165	0.00112138	0.000575971	0.00126546	0.000147625	0.00152428	0.0035454	0.00175587	0.000568816	0.00203673	0.00183294	0.00562646	0.00386438	0.0053247	0.00498133	0.00241946	0.00465397	0.00699247	0.0105318	0.00126222	0.0108048	0.0117847	0.0155668	0.00739824	0.0291581	0.000110153	0.00131344	0.0176081	0.00183264	0.0047747	0.00138417	0.00543893	0.0100451	0.00612826	0.00969515	0.0214155	0.0123053	0.0423779	0.00977891	0.00146147	0.00867962	0.000401633	0.0175043	0.00891452	0.00857614	0.00472773	0.000935869	0.00182263	0.00256779	0.00535111	0.000907984	0.00155061	0.0335474	0.0128211	0.00520829	0.000522996	0.0251628	0.0020462	0.0253989	0.0112328	0.00515352	0.00747316	0.0133142	0.0291545	0.00211942	0.00632558	0.00295292	0.00131565	0.000840165	0.581776	0.418224	0.5817756	1.345364
19080	-2095.817	-2248.992	153.1748	0.199276	0.00295747	0.0249403	0.124277	0.0506036	0.0221189	0.0324044	0.00298734	0.0112672	0.0393988	0.00470715	0.0237103	0.0348527	0.00662324	0.0539821	0.0489417	0.0906248	0.044312	0.000885137	0.011683	0.108076	0.0253472	3.89346e-05	0.009328	0.00229207	0.00691966	0.00292007	0.000395848	0.000252554	0.00095362	0.000204356	0.00178802	0.00563481	0.0239092	0.00813693	0.0104383	0.010543	0.00329322	0.00838188	0.0196683	0.0158064	0.0057315	0.00503087	0.02232	0.0291866	0.0206083	0.0454297	0.0210166	0.0122191	0.00118346	0.0135543	0.0041173	0.000597958	0.00214774	0.00465436	0.0196747	0.00396072	0.0170762	0.0217597	0.00284309	0.00916542	0.0117926	0.0414963	0.0173462	0.094746	0.0522416	0.00130587	0.0688454	0.0440387	0.0104263	0.0069852	0.000370665	0.0167119	0.00347913	0.0668325	0.00439029	0.000492189	0.0678043	0.10654	0.0208034	0.0593479	0.018849	0.00386198	0.00347889	0.00333948	0.000645587	0.00901906	0.0279435	0.00607516	0.0166081	0.0784978	0.4201885	1.579812	0.0918289	0.312063	0.695365	1.43809	3.20448	10.8898	1.726564	3.759769	0.0897043	0.00133131	0.0112269	0.0559435	0.0227793	0.00995686	0.0145869	0.00134476	0.00507194	0.0177354	0.00211893	0.0106732	0.015689	0.00298146	0.0243001	0.0220312	0.0407949	0.0199471	0.000398446	0.00525913	0.0486505	0.0114101	1.75265e-05	0.00419901	0.00103178	0.0031149	0.00131448	0.000178192	0.000113688	0.000429273	9.19912e-05	0.000804878	0.00253652	0.0107628	0.00366285	0.00469882	0.00474597	0.00148245	0.00377312	0.00885371	0.00711526	0.00258004	0.00226465	0.0100474	0.0131384	0.00927687	0.0204503	0.00946067	0.00550046	0.000532736	0.00610151	0.00185341	0.000269172	0.000966808	0.00209517	0.0088566	0.00178293	0.00768687	0.00979517	0.00127982	0.00412583	0.00530844	0.0186796	0.00780844	0.0426501	0.0235166	0.000587839	0.0309909	0.0198241	0.0046934	0.0031444	0.000166855	0.00752288	0.00156614	0.0300848	0.0019763	0.00022156	0.0305222	0.0479593	0.0093647	0.0267155	0.00848489	0.00173848	0.00156603	0.00150327	0.000290612	0.00405995	0.0125788	0.00273474	0.00747615	0.0353359	0.824197	0.175803	0.8241965	2.221474
