Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-2097.714	-2250.999	153.2854	0.0958876	0.0122553	0.0301375	0.0253082	0.0306855	0.0402054	0.0574042	0.00295318	0.00619501	0.0469102	0.0484604	0.032804	0.0406472	0.0205458	0.0150719	0.0586707	0.0484493	0.00977545	0.0023705	0.0298172	0.15	0.0185535	0.00396488	0.00156466	0.00277963	0.00142391	0.000269103	0.00132896	0.00156336	0.00898966	0.00225164	0.00474765	0.00371664	0.0154091	0.0109905	0.0172036	0.00695482	0.0028153	0.0113232	0.019722	0.0199049	0.00469633	0.0238246	0.0339192	0.0265876	0.0290971	0.0593392	0.00716237	0.000891842	0.00399869	0.0449284	0.0216299	0.0221465	0.00527245	0.00936701	0.00841587	0.00565845	0.000144555	0.0041087	0.0103766	0.0355253	0.0205323	0.0390371	0.0238322	0.0710991	0.0864787	0.00559743	0.00251171	0.0105652	0.0650182	0.0137984	4.9176e-05	0.00149601	0.0903779	0.0302996	0.00313976	0.04207	0.00496052	0.0342649	0.0287097	0.00527229	0.0279379	0.00791972	0.0144947	0.00485217	0.00579534	0.0240165	0.0589786	0.000375985	0.00203148	0.00573359	0.3347232	1.665277	0.125891	0.36397	0.729559	1.37069	2.74748	7.94337	1.498443	4.975087	0.0468117	0.00598297	0.0147129	0.0123553	0.0149804	0.019628	0.0280244	0.00144172	0.00302436	0.0229013	0.0236581	0.0160147	0.0198437	0.0100303	0.00735798	0.0286427	0.0236526	0.00477231	0.00115726	0.0145565	0.0732292	0.0090577	0.00193563	0.000763857	0.001357	0.000695141	0.000131374	0.000648791	0.000763224	0.00438869	0.00109923	0.00231777	0.00181444	0.00752262	0.00536551	0.00839869	0.0033953	0.00137441	0.00552789	0.00962814	0.00971746	0.00229272	0.011631	0.0165591	0.0129799	0.014205	0.028969	0.00349662	0.000435391	0.00195213	0.0219337	0.0105596	0.0108118	0.00257398	0.00457291	0.00410857	0.00276242	7.05709e-05	0.00200584	0.00506578	0.0173432	0.0100237	0.0190577	0.0116347	0.0347101	0.0422183	0.00273263	0.0012262	0.00515787	0.0317415	0.00673629	2.40074e-05	0.000730343	0.0441219	0.0147921	0.00153281	0.0205383	0.00242169	0.0167279	0.0140159	0.0025739	0.0136391	0.00386636	0.0070762	0.0023688	0.00282925	0.0117247	0.0287929	0.000183553	0.000991755	0.0027991	0.746066	0.253934	0.7460656	2.048369
396	-2086.234	-2239.887	153.6525	0.111469	0.0144126	0.00488448	0.0118182	0.037561	0.0421579	0.03192	0.00539958	0.00173673	0.0302305	0.0475869	0.0418018	0.0101037	0.0205632	0.0148623	0.0518685	0.0573504	0.00520778	0.00242796	0.0158093	0.104725	0.0140634	0.00159892	0.00317369	0.00305883	0.000352685	0.000201252	0.00112243	0.0027935	8.03675e-05	0.000807179	0.00347214	0.00271002	0.0127355	0.0048725	0.0109227	0.00303284	0.00314545	0.0107813	0.00725671	0.0142098	0.00647195	0.00911313	0.0180562	0.0100293	0.00634586	0.0524335	0.000187164	0.00847093	0.00132947	0.0187275	0.00930406	0.015136	0.0106531	0.00819976	0.019532	0.0177234	0.000579079	0.00162038	0.0265153	0.0172934	0.00312441	0.0254836	0.0125642	0.0246357	0.0396278	0.0109235	0.000432007	0.00368859	0.0662168	0.000101821	0.000591082	0.0172669	0.0356405	0.019795	0.000304735	0.028541	0.00444555	0.0232381	0.0292399	0.00201379	0.0226537	0.00911785	0.00757432	0.00172731	0.00299239	0.0203227	0.0851514	0.00285698	0.000602256	0.00328202	0.3025361	1.697464	0.0937988	0.31531	0.697614	1.43346	3.17148	10.6611	1.711217	5.610781	0.0730388	0.0094437	0.00320049	0.0077437	0.0246113	0.0276234	0.0209152	0.003538	0.00113797	0.0198081	0.0311807	0.0273901	0.0066203	0.0134738	0.0097383	0.0339862	0.0375781	0.00341233	0.00159089	0.0103588	0.0686197	0.00921485	0.00104767	0.00207952	0.00200426	0.000231092	0.000131868	0.000735455	0.00183041	5.26597e-05	0.000528894	0.00227507	0.0017757	0.00834476	0.00319264	0.00715695	0.00198723	0.00206102	0.00706432	0.00475486	0.00931076	0.00424066	0.00597126	0.0118311	0.00657155	0.00415804	0.0343564	0.000122637	0.00555047	0.000871116	0.0122709	0.00609636	0.00991763	0.0069803	0.00537278	0.0127981	0.011613	0.000379434	0.00106173	0.0173738	0.0113313	0.00204723	0.0166978	0.00823254	0.0161422	0.0259656	0.0071575	0.000283067	0.0024169	0.0433877	6.6717e-05	0.000387299	0.0113139	0.023353	0.0129704	0.000199673	0.0187011	0.00291289	0.0152264	0.0191591	0.00131951	0.0148435	0.00597435	0.00496297	0.0011318	0.00196072	0.0133162	0.0557943	0.001872	0.00039462	0.0021505	0.847116	0.152884	0.8471163	1.526166
432	-2097.752	-2247.745	149.9936	0.358932	0.0248444	0.0242524	0.0380724	0.0616123	0.0922562	0.0707713	0.0057735	0.000384613	0.0648825	0.0869909	0.11901	0.0610977	0.0618571	0.0693374	0.0773628	0.0976791	0.0737914	0.00465801	0.0321081	0.229522	0.0401184	0.00549923	0.00301658	0.0133841	0.000509783	0.00413266	0.000533206	0.00193407	0.00470557	0.00329531	0.000781799	0.00164367	0.0556694	0.0191885	0.0202447	0.015781	0.0132947	0.0189657	0.0341046	0.0324405	0.0157035	0.0287388	0.0204214	0.0371607	0.0333142	0.120056	0.183103	0.0115877	0.000885999	0.0652618	0.00861141	0.0483551	0.0390141	0.112488	0.0296261	0.0796832	0.00134386	0.0677817	0.0100944	0.0152066	0.00479259	0.00163165	0.0230568	0.241391	0.00120526	6.11103e-05	0.00680699	0.0521402	0.0296705	0.0475291	0.139786	0.0532258	0.00730183	0.00655822	0.154831	0.0811707	0.0134269	0.0518192	0.0247843	0.0232623	0.0556019	0.00708489	0.0071964	0.0213616	0.00897619	0.026677	0.0263665	0.00372572	0.00747406	0.0113181	0.2712562	1.728744	0.195929	0.451601	0.780351	1.28148	2.21434	5.10389	1.178604	6.373103	0.0894399	0.0061908	0.00604329	0.009487	0.0153528	0.0229887	0.017635	0.00143866	9.5839e-05	0.0161676	0.0216767	0.0296553	0.0152245	0.0154137	0.0172777	0.0192775	0.02434	0.0183876	0.0011607	0.0080008	0.057193	0.00999682	0.00137032	0.000751682	0.0033351	0.000127029	0.00102979	0.000132866	0.000481937	0.00117255	0.000821135	0.000194811	0.000409574	0.0138719	0.00478146	0.00504465	0.00393236	0.00331283	0.00472593	0.00849829	0.00808364	0.00391306	0.00716122	0.00508867	0.00925981	0.00830134	0.0299159	0.0456262	0.00288747	0.000220776	0.0162622	0.00214582	0.0120493	0.00972167	0.0280302	0.00738234	0.0198557	0.000334868	0.0168901	0.00251534	0.00378922	0.00119423	0.000406581	0.00574538	0.0601505	0.00030033	1.52277e-05	0.00169619	0.0129925	0.00739339	0.0118435	0.0348323	0.013263	0.00181949	0.0016342	0.0385813	0.0202264	0.00334575	0.0129125	0.00617583	0.00579658	0.0138551	0.00176544	0.00179322	0.00532296	0.00223672	0.00664745	0.00657008	0.000928387	0.00186241	0.00282029	0.680817	0.319183	0.6808168	4.013111
468	-2089.655	-2240.134	150.4786	0.273857	0.00256317	0.0473736	0.0346259	0.0660794	0.0721326	0.0715436	0.00924358	0.0219998	0.0909961	0.0846004	0.156727	0.0354886	0.0568574	0.0655706	0.123105	0.134592	0.042096	0.00293738	0.0909481	0.312985	0.0307313	0.0053801	0.0140301	0.00585545	0.0022348	0.00775393	0.0121148	0.00944007	0.000726687	0.00120919	0.00155454	0.0036598	0.0350772	0.0108487	0.0222871	0.0144251	0.00471552	0.0119848	0.0207325	0.0403075	0.00296988	0.0319915	0.0623423	0.0452175	0.00719224	0.129569	0.0121308	0.0144852	0.00364366	0.0985209	0.00609073	0.0297588	0.0438892	0.0106007	0.0164119	0.0461894	0.00719843	0.00308722	0.0995812	0.103243	0.00312804	0.00362395	0.0107062	0.170851	0.091489	0.00332608	0.000598078	0.0079878	0.104042	0.000808639	0.0153024	0.0284899	0.0876153	0.0842106	0.0274574	0.0220098	0.0319349	0.0448146	0.0649579	0.00534316	0.00862733	0.0426978	0.0045644	0.00522476	0.00230037	0.0697481	0.118413	0.00186912	0.000735661	0.0108841	0.3543025	1.645698	0.156128	0.404257	0.753849	1.32653	2.47367	6.40502	1.342798	4.644894	0.0702329	0.000657348	0.0121494	0.00888012	0.0169466	0.018499	0.018348	0.00237059	0.00564203	0.0233367	0.0216965	0.0401941	0.00910135	0.0145816	0.0168161	0.0315714	0.0345172	0.0107959	0.000753317	0.0233244	0.0802676	0.00788131	0.00137977	0.00359813	0.00150168	0.000573134	0.00198856	0.00310694	0.00242099	0.000186365	0.000310106	0.000398675	0.000938588	0.00899585	0.00278223	0.00571573	0.00369944	0.00120933	0.00307361	0.00531702	0.0103372	0.00076165	0.00820448	0.0159882	0.0115964	0.00184451	0.0332292	0.00311105	0.00371484	0.000934447	0.0252665	0.00156202	0.00763189	0.0112558	0.00271864	0.00420896	0.0118457	0.0018461	0.000791743	0.0255384	0.0264776	0.000802213	0.000929392	0.00274569	0.0438162	0.0234631	0.000853002	0.000153382	0.00204854	0.0266824	0.000207382	0.00392443	0.00730649	0.0224697	0.0215965	0.00704168	0.00564459	0.00818998	0.0114931	0.016659	0.0013703	0.00221255	0.0109502	0.00117058	0.00133993	0.00058995	0.0178875	0.0303679	0.000479351	0.000188667	0.00279131	0.709856	0.290144	0.7098558	3.899266
504	-2087.545	-2241.002	153.4562	0.120443	0.0305208	0.00458505	0.00928011	0.0350522	0.0334549	0.0495231	0.00419342	0.00191756	0.0355976	0.0228369	0.0333455	0.0206778	0.015065	0.018374	0.0563715	0.0494293	0.0187359	2.31611e-05	0.0379174	0.133133	0.0253616	0.0012286	0.00110259	0.000206292	0.00292866	0.00183335	0.00184577	0.0018102	0.000781167	0.000309251	0.00329058	0.00421328	0.00763793	0.0125071	0.012108	0.00539066	0.00492456	0.0130013	0.0116087	0.0208691	0.0063421	0.00499888	0.0340975	0.0274821	0.0126312	0.0377928	0.0471442	0.000728404	0.00399016	0.015392	0.00492136	0.0107065	0.00231883	0.0395558	0.0300495	0.00863236	0.00533084	0.0483694	0.000791699	0.00575833	0.00887266	0.00188169	0.00057777	0.0561933	0.000780969	0.00589131	0.00760691	0.0111364	0.00734269	0.0205105	0.0506173	0.0361294	0.0429697	0.000112509	0.0268586	0.0160339	0.0041688	0.0281667	0.00768809	0.00062055	0.0129421	0.00194382	0.010644	0.00427808	0.0138622	0.0144902	0.00195931	0.000272422	0.00354662	0.0090869	0.2792407	1.720759	0.10245	0.329174	0.707042	1.41434	3.03791	9.76082	1.647423	6.162281	0.0744555	0.0188673	0.00283438	0.00573677	0.0216685	0.0206811	0.0306141	0.00259228	0.00118539	0.0220057	0.0141173	0.0206135	0.0127826	0.00931285	0.0113584	0.0348476	0.0305562	0.0115821	1.43177e-05	0.0234397	0.0822999	0.015678	0.000759495	0.000681597	0.000127525	0.00181043	0.00113334	0.00114101	0.00111903	0.000482901	0.000191172	0.00203416	0.00260456	0.00472161	0.00773164	0.00748489	0.00333239	0.00304426	0.00803715	0.00717627	0.0129008	0.00392055	0.0030902	0.0210783	0.0169888	0.00780831	0.0233627	0.0291436	0.000450284	0.00246663	0.00951502	0.00304228	0.0066185	0.00143345	0.0244525	0.0185759	0.00533634	0.00329541	0.0299009	0.000489411	0.00355967	0.00548489	0.00116322	0.000357165	0.0347375	0.000482778	0.00364188	0.00470243	0.00688431	0.00453909	0.0126792	0.0312905	0.0223344	0.026563	6.95506e-05	0.0166034	0.00991184	0.00257706	0.017412	0.00475261	0.000383611	0.00800053	0.00120163	0.00657987	0.00264462	0.00856929	0.00895754	0.0012112	0.000168405	0.00219244	0.00561733	0.763138	0.236862	0.7631381	1.617655
540	-2097.458	-2250.887	153.4296	0.0591962	0.00983474	0.01722	0.0248131	0.0387753	0.0280553	0.0674053	0.00138967	0.00266696	0.0321805	0.05319	0.023038	6.61686e-05	0.00127458	0.0355115	0.0407565	0.0566659	0.0101885	0.00253399	0.0212423	0.0794397	0.0182937	0.00591113	0.000340775	0.00220962	0.00105742	0.000948513	0.0004912	0.00625248	0.000917023	1.41309e-05	0.00407196	0.00201754	0.0212208	0.0105316	0.00825677	0.00553888	0.00174684	0.00229643	0.00865932	0.00747814	0.00269845	0.00974047	0.0134556	0.0125571	0.0101293	0.0716276	0.00383085	0.00259783	0.00276499	0.0055473	0.00116456	0.0194378	0.0139516	0.0112248	0.000356729	0.0370695	0.000563618	0.00211227	0.0147036	0.0174075	0.00579219	0.00181141	0.000701821	0.0472317	0.0345816	0.00642172	0.00252914	0.0049504	0.0408397	0.0140337	0.0162517	0.0065086	0.0234562	0.0160297	0.0125182	0.00493709	0.00205986	0.00563881	0.0581999	0.00634099	0.00349086	0.0183419	0.00432852	0.00770695	0.00258235	0.0131345	0.0456	0.00279248	0.00150771	0.0026128	0.2543889	1.745611	0.0792424	0.290415	0.679942	1.47071	3.44335	12.6195	1.833156	6.861977	0.0429091	0.00712883	0.0124822	0.0179861	0.0281067	0.0203362	0.0488596	0.00100732	0.00193318	0.0233264	0.0385554	0.0166994	4.79631e-05	0.000923895	0.025741	0.0295429	0.041075	0.00738527	0.00183679	0.0153978	0.0575828	0.0132604	0.00428475	0.000247015	0.00160167	0.000766486	0.000687541	0.000356052	0.00453219	0.000664715	1.02429e-05	0.00295161	0.00146244	0.0153821	0.00763395	0.00598502	0.00401492	0.00126622	0.0016646	0.00627681	0.00542062	0.00195601	0.00706049	0.00975344	0.00910215	0.00734233	0.0519201	0.00277684	0.00188307	0.00200423	0.00402103	0.000844148	0.0140897	0.010113	0.00813646	0.000258579	0.0268703	0.000408545	0.00153111	0.0106581	0.012618	0.00419854	0.00131302	0.000508723	0.0342365	0.0250669	0.00465486	0.00183328	0.00358836	0.0296031	0.0101725	0.0117802	0.00471784	0.0170025	0.0116194	0.009074	0.00357871	0.00149312	0.00408736	0.0421869	0.00459634	0.00253039	0.0132953	0.00313758	0.00558648	0.00187185	0.00952068	0.0330537	0.00202416	0.00109288	0.00189392	0.723358	0.276642	0.7233584	1.379573
576	-2107.876	-2261.486	153.6095	0.102014	0.0215681	0.0019745	0.00171858	0.0400101	0.025377	0.0563224	0.00554196	0.00250085	0.0296515	0.0126455	0.0387256	0.0271571	0.0514036	0.0313279	0.0234743	0.0674704	0.0107789	0.000112149	0.0117919	0.0633805	0.0118879	0.00980679	0.00146938	0.00027606	0.00134429	0.00110715	0.00633356	0.0013475	0.00117707	0.00150812	0.00291517	0.0028157	0.017024	0.0118619	0.0098925	0.0073235	0.00829314	0.0108752	0.00817751	0.022354	0.00307931	0.0137527	0.00937431	0.0110044	0.00823986	0.0886311	0.0768909	0.0021713	0.00732833	0.00122036	0.00166914	0.0103538	0.0257707	0.040922	0.0311533	0.0261866	0.00784038	0.036555	0.000703864	0.0110159	0.00482924	0.000904348	0.000489039	0.0990272	0.00273787	0.00834469	0.0205834	0.038415	0.00766625	0.038937	0.0188476	0.0319868	0.0291337	0.001622	0.00410474	0.0097109	0.0173567	0.00286778	0.00915238	0.010064	0.0110721	0.000882085	0.00030301	0.00657485	0.0066604	0.00746504	0.0250329	0.00161302	0.0029342	0.0140897	0.2997767	1.700223	0.105751	0.334303	0.710462	1.40754	2.9913	9.4562	1.624497	5.671632	0.0633626	0.0133963	0.00122639	0.00106744	0.0248509	0.0157621	0.0349826	0.00344219	0.00155331	0.018417	0.00785433	0.024053	0.0168677	0.0319275	0.0194582	0.0145802	0.0419068	0.00669496	6.96571e-05	0.00732412	0.0393666	0.00738373	0.00609114	0.000912655	0.000171465	0.000834958	0.000687664	0.00393387	0.00083695	0.000731095	0.000936718	0.00181066	0.00174887	0.0105739	0.00736762	0.00614438	0.00454873	0.00515099	0.00675477	0.00507917	0.0138844	0.00191261	0.00854203	0.00582252	0.00683502	0.0051179	0.05505	0.0477581	0.00134863	0.00455173	0.000757986	0.00103672	0.00643092	0.0160066	0.0254172	0.0193498	0.0162649	0.00486978	0.0227048	0.00043718	0.00684216	0.00299951	0.000561704	0.000303749	0.0615072	0.00170053	0.00518301	0.0127846	0.0238601	0.00476162	0.0241843	0.0117065	0.0198674	0.0180954	0.00100745	0.00254952	0.00603158	0.0107805	0.00178122	0.00568468	0.00625087	0.00687702	0.000547876	0.000188204	0.00408374	0.00413687	0.00463665	0.0155483	0.00100187	0.00182247	0.00875133	0.67947	0.32053	0.6794697	1.610009
612	-2092.057	-2245.787	153.7302	0.114429	0.0071046	0.013606	0.0244033	0.0476945	0.0508675	0.0233367	0.0169725	0.000378862	0.0492456	0.0223873	0.0320977	0.00419112	0.00919478	0.0189907	0.0317356	0.0530718	0.0167243	0.00171554	0.0251871	0.0880146	0.0126362	0.000212405	0.0124603	0.00240145	0.00435129	0.00059406	0.00264877	0.000751918	0.000696371	8.26564e-06	0.000962928	0.00269883	0.0169616	0.00563348	0.010005	0.0178524	0.00174878	0.00692348	0.0144531	0.0177503	0.00983688	0.0091489	0.022643	0.0134233	0.0126153	0.0376998	0.0016223	0.00290985	0.0103604	0.00683716	0.0178569	0.0426044	0.0160366	0.00658271	0.0171946	0.052644	0.000617402	0.00175002	0.0164685	0.0426435	0.00595935	0.000914352	0.00285852	0.0338825	0.05148	0.0134093	0.00263629	0.00403414	0.0537785	0.0108446	0.00189214	0.00860302	0.0522087	0.0367245	0.00898021	0.00735299	0.00179459	0.0134967	0.0548366	0.000994976	0.00943032	0.00487081	0.00352479	0.00898132	0.00630683	0.034717	0.0501798	0.00343533	0.000692753	0.00431529	0.3266721	1.673328	0.103803	0.331286	0.708455	1.41152	3.01854	9.63363	1.637939	5.122348	0.0707344	0.00439171	0.00841057	0.0150849	0.0294823	0.0314437	0.0144256	0.0104915	0.000234193	0.0304412	0.0138387	0.0198412	0.00259074	0.00568375	0.0117391	0.0196173	0.0328063	0.0103381	0.00106046	0.0155694	0.0544062	0.00781104	0.000131298	0.00770233	0.00148446	0.00268975	0.000367218	0.00163734	0.000464798	0.000430462	5.1094e-06	0.000595233	0.00166828	0.0104848	0.00348233	0.00618457	0.0110354	0.001081	0.00427974	0.00893418	0.0109723	0.00608066	0.00565539	0.0139967	0.0082976	0.00779816	0.0233041	0.00100282	0.00179872	0.00640429	0.00422639	0.0110383	0.0263359	0.009913	0.0040691	0.0106288	0.0325419	0.000381647	0.00108177	0.01018	0.0263601	0.00368377	0.000565206	0.00176699	0.0209445	0.0318223	0.00828898	0.00162962	0.0024937	0.0332431	0.00670361	0.00116963	0.00531795	0.0322728	0.0227012	0.00555111	0.00454525	0.00110932	0.00834297	0.0338972	0.000615044	0.00582935	0.00301089	0.00217885	0.0055518	0.00389856	0.0214603	0.0310186	0.00212355	0.000428225	0.0026675	0.64569	0.35431	0.6456899	1.617732
648	-2097.622	-2250.209	152.5873	0.143117	0.0227293	0.00675092	0.0411626	0.0535821	0.0432922	0.0404062	0.0050617	0.00508689	0.0428625	0.0419264	0.0252616	0.0265895	0.0522231	0.016868	0.0908597	0.0776145	0.0310005	0.01001	0.0219923	0.0673038	0.0194297	0.00533241	0.00264119	0.00148902	0.00684973	0.00119968	0.00292644	0.00456316	0.00356174	0.00108497	0.00125707	0.00120369	0.0218596	0.0101484	0.0103167	0.00198183	0.00672807	0.0123385	0.0117931	0.0154072	0.00382236	0.0269158	0.0214822	0.0493559	0.00714736	0.0733798	0.064928	0.0071173	0.00173851	0.0403885	0.00506315	0.022452	0.0432805	0.0615766	0.0198195	0.0240835	0.00186303	0.0106236	0.00243282	0.0154622	0.00943289	0.00393982	0.000846988	0.127898	0.0114716	0.0464226	0.0223089	0.070195	0.00353823	0.0383615	0.0378395	0.0304058	0.0493972	0.0127219	0.0214954	0.010018	0.00437168	0.00767467	0.00554039	0.0255738	0.0117859	0.00390658	0.00407319	0.00370369	0.0117028	0.0155821	0.0249883	0.00574544	0.00500004	0.00235825	0.2567605	1.74324	0.10778	0.337416	0.712519	1.40347	2.9637	9.2782	1.610757	6.78936	0.0669069	0.0106259	0.00315604	0.0192434	0.0250495	0.020239	0.0188898	0.00236633	0.00237811	0.0200381	0.0196005	0.0118097	0.0124305	0.0244142	0.00788574	0.0424767	0.0362846	0.0144927	0.00467965	0.0102813	0.0314644	0.00908337	0.00249289	0.00123475	0.000696116	0.00320223	0.000560847	0.0013681	0.00213327	0.00166511	0.000507223	0.00058768	0.000562724	0.0102193	0.00474438	0.00482306	0.000926503	0.00314536	0.00576823	0.00551325	0.00720285	0.00178695	0.0125831	0.0100429	0.0230738	0.00334138	0.0343049	0.0303537	0.00332732	0.00081275	0.0188815	0.00236701	0.0104962	0.0202336	0.028787	0.00926556	0.011259	0.000870965	0.00496653	0.00113734	0.00722857	0.00440986	0.00184186	0.000395965	0.0597921	0.00536295	0.0217025	0.0104294	0.032816	0.00165411	0.0179339	0.0176899	0.0142147	0.0230931	0.00594748	0.0100491	0.00468341	0.00204375	0.00358789	0.00259012	0.0119557	0.00550989	0.00182632	0.00190421	0.00173147	0.00547104	0.00728458	0.011682	0.00268598	0.00233751	0.00110248	0.697614	0.302386	0.6976137	2.139046
684	-2081.771	-2234.579	152.8078	0.146349	0.014697	0.021281	0.0112059	0.0802059	0.0420453	0.0792878	0.0108825	0.00179061	0.0485922	0.0252054	0.0496405	0.07181	0.0679304	0.014217	0.0519543	0.0722494	0.00833511	0.00460055	0.0351189	0.0930508	0.0091541	0.00761726	0.000680472	0.00217583	0.00453078	0.00132899	0.00182171	0.00391175	0.00112255	0.000247288	0.00121228	0.0036681	0.0140177	0.00977433	0.0073438	0.0058552	0.00334002	0.0163775	0.0154371	0.0149294	0.00582187	0.0157756	0.0282394	0.0186369	0.0097611	0.0770581	0.000815728	0.0115455	0.0381606	0.0119493	0.00428049	0.0178603	0.00642267	0.0162685	0.00910807	0.0104338	0.0238621	0.00284717	0.104022	0.0703145	0.0131636	0.00414375	0.0108573	0.0137019	0.0057391	0.00196213	0.0036324	0.0170571	0.00293196	0.00746477	0.00288064	0.000157131	0.103189	0.00710545	0.00234932	0.0289382	0.0067656	0.0257432	0.00535285	0.0264575	0.0376114	0.000388175	0.00838487	0.00823718	0.0387178	0.00200915	0.0049305	0.00143946	0.0284463	0.00530988	0.2568546	1.743145	0.105402	0.333765	0.710104	1.40824	2.99612	9.48752	1.626888	6.786508	0.0737928	0.00741059	0.0107304	0.00565029	0.0404417	0.0212002	0.0399788	0.00548722	0.000902866	0.0245013	0.0127091	0.0250299	0.0362083	0.0342521	0.00716856	0.0261966	0.0364298	0.00420276	0.00231971	0.0177078	0.0469184	0.00461571	0.0038408	0.00034311	0.0010971	0.00228452	0.000670109	0.000918547	0.00197239	0.000566017	0.000124688	0.000611262	0.00184954	0.00706806	0.00492845	0.00370292	0.00295233	0.00168411	0.00825794	0.00778375	0.00752776	0.00293552	0.00795445	0.014239	0.00939717	0.00492178	0.0388545	0.000411309	0.00582152	0.0192415	0.00602514	0.00215832	0.00900557	0.00323846	0.00820298	0.0045925	0.00526095	0.0120318	0.00143561	0.0524504	0.0354542	0.00663741	0.00208937	0.00547452	0.00690882	0.00289379	0.000989353	0.00183154	0.00860061	0.00147836	0.00376391	0.00145249	7.9229e-05	0.0520301	0.00358273	0.00118458	0.0145913	0.00341138	0.0129803	0.00269903	0.0133405	0.0189646	0.000195727	0.00422785	0.00415338	0.0195224	0.00101306	0.00248607	0.000725808	0.0143433	0.00267737	0.770792	0.229208	0.7707916	1.983247
